LPP_COD;VAL_DTD;LPP_TAR;LPP_PRU
3134988;23OCT2013:00:00:00;925.00;925.00
3135077;01NOV2013:00:00:00;996.58;996.58
3135114;08SEP2003:00:00:00;167.69;167.69
3135189;21MAY2005:00:00:00;4800.00;4800.00
3135404;05JUL2011:00:00:00;489.52;489.52
3135663;01NOV2013:00:00:00;424.61;424.61
3135670;23FEB2009:00:00:00;1127.00;1127.00
3135692;01NOV2013:00:00:00;993.37;993.37
3135746;21MAY2005:00:00:00;35.06;35.06
3135798;17JUL2013:00:00:00;1003.03;1003.03
3135960;23OCT2013:00:00:00;925.00;925.00
3135976;08FEB2006:00:00:00;371.52;371.52
3136059;21AUG2012:00:00:00;230.00;230.00
3136088;05DEC2013:00:00:00;9668.00;9668.00
3136131;17JUL2013:00:00:00;5189.59;5189.59
3136177;19SEP2013:00:00:00;925.00;925.00
3136208;17JUL2013:00:00:00;1003.03;1003.03
3136303;08SEP2003:00:00:00;152.45;152.45
3136349;22AUG2012:00:00:00;9414.82;9414.82
3136378;07JUN2006:00:00:00;131.00;131.00
3136421;21MAY2005:00:00:00;82.32;82.32
3136622;08SEP2003:00:00:00;243.92;243.92
3136639;19APR2012:00:00:00;13000.00;13000.00
3136668;17JUL2013:00:00:00;1003.03;1003.03
3136770;01NOV2013:00:00:00;97.26;97.26
3136823;21MAY2005:00:00:00;1009.82;1009.82
3136852;13NOV2008:00:00:00;809.68;809.68
3136898;12DEC2011:00:00:00;809.68;809.68
3137113;21MAY2005:00:00:00;106.71;106.71
3137188;17JUL2013:00:00:00;1264.69;1264.69
3137283;21MAY2005:00:00:00;185.23;185.23
3137478;20FEB2014:00:00:00;144.83;144.83
3137484;21MAY2005:00:00:00;274.41;274.41
3137656;08SEP2003:00:00:00;152.45;152.45
3137739;21MAY2005:00:00:00;14.04;14.04
3137768;08SEP2003:00:00:00;152.45;152.45
3137805;07MAY2014:00:00:00;184.44;184.44
3137998;07JUN2006:00:00:00;775.66;775.66
3138160;21MAY2005:00:00:00;177.60;177.60
3138271;08SEP2003:00:00:00;221.05;221.05
3138390;26MAY2014:00:00:00;379.80;379.80
3138420;06JUN2013:00:00:00;243.92;243.92
3138437;21MAY2005:00:00:00;365.88;365.88
3138443;19SEP2013:00:00:00;925.00;925.00
3138621;21MAY2005:00:00:00;102.45;102.45
3138650;21MAY2005:00:00:00;86.13;86.13
3138762;01NOV2013:00:00:00;363.82;363.82
3138822;20FEB2014:00:00:00;925.00;925.00
3138851;19SEP2013:00:00:00;925.00;925.00
3138928;04MAR2013:00:00:00;5268.00;5268.00
3139081;22APR2008:00:00:00;412.00;412.00
3139247;04MAR2013:00:00:00;144.83;144.83
3139388;20OCT2010:00:00:00;1782.95;1782.95
3139649;09APR2007:00:00:00;1550.00;1550.00
3139833;08SEP2003:00:00:00;221.05;221.05
3139916;08SEP2003:00:00:00;243.92;243.92
3140026;21MAY2005:00:00:00;32.17;32.17
3140032;21MAY2005:00:00:00;141.78;141.78
3140049;21MAY2005:00:00:00;472.59;472.59
3140150;01NOV2013:00:00:00;353.67;353.67
3140285;08SEP2003:00:00:00;221.05;221.05
3140339;19FEB2014:00:00:00;953.05;953.05
3140368;08SEP2010:00:00:00;142.42;142.42
3140629;20FEB2014:00:00:00;3007.00;3007.00
3140641;22AUG2012:00:00:00;9414.82;9414.82
3140693;28MAR2007:00:00:00;412.00;412.00
3140813;08SEP2003:00:00:00;152.45;152.45
3140836;08SEP2010:00:00:00;633.00;633.00
3140894;23OCT2013:00:00:00;925.00;925.00
3140925;21MAY2005:00:00:00;182.94;182.94
3140931;21MAY2005:00:00:00;561.01;561.01
3141020;21MAY2005:00:00:00;5950.00;5950.00
3141178;08SEP2003:00:00:00;221.05;221.05
3141244;13NOV2008:00:00:00;184.44;184.44
3141310;30MAR2013:00:00:00;920.00;920.00
3141445;08SEP2003:00:00:00;152.45;152.45
3141451;17JUL2013:00:00:00;3183.53;3183.53
3141592;21MAY2005:00:00:00;228.67;228.67
3141801;21MAY2005:00:00:00;774.68;774.68
3142090;01NOV2013:00:00:00;254.79;254.79
3142114;05JUL2011:00:00:00;917.85;917.85
3142137;21MAY2005:00:00:00;289.50;289.50
3142226;06JUN2013:00:00:00;213.43;213.43
3142255;25JAN2011:00:00:00;8057.00;8057.00
3142344;19JUL2007:00:00:00;5268.00;5268.00
3142568;08SEP2003:00:00:00;152.45;152.45
3142806;20OCT2008:00:00:00;4797.00;4797.00
3142893;28MAR2007:00:00:00;310.00;310.00
3142930;30NOV2006:00:00:00;550.00;550.00
3142953;05OCT2011:00:00:00;1000.00;1000.00
3143007;12DEC2011:00:00:00;809.68;809.68
3143088;21MAY2005:00:00:00;204.89;204.89
3143148;01NOV2013:00:00:00;1100.56;1100.56
3143214;01SEP2011:00:00:00;1050.00;1050.00
3143384;04MAR2013:00:00:00;16000.00;16000.00
3143438;21MAY2005:00:00:00;190.56;190.56
3143757;08SEP2003:00:00:00;221.05;221.05
