PHA_PRS_IDE;PHA_ATC_CLA;GRP_GRP_COD;TEC_COL
3550936;N02;;0
3550942;V03;;0
3551025;A02;;0
3551108;V08;;0
3551114;V08;;0
3551120;V08;;0
3551344;N05;;0
3551350;N05;;0
3551367;N05;;0
3551404;N05;;0
3551410;N05;;0
3551456;A02;;0
3551479;A02;;0
3551769;B05;;0
3551775;B05;;0
3551893;L03;;0
3551918;L03;;0
3551947;L03;;0
3551976;L03;;0
3552007;L03;;0
3552036;L03;;0
3552065;L03;;0
3552088;L03;;0
3552119;L03;;0
3552131;L03;;0
3552467;J07;;0
3552473;J07;;0
3598009;J01;Ant;0
3598038;J01;Ant;0
3674609;A06;;0
3674621;N06;;0
3674638;N06;;0
3674644;N06;;0
3674650;C01;;0
3674667;C01;;0
3674673;C01;;0
3674696;A07;;0
3674704;A07;;0
3674710;J01;Ant;0
3674727;A02;;0
3674733;A02;;0
3674756;A02;;0
3674762;R05;;0
3674779;M01;;0
3674785;M01;;0
3674791;H02;;0
3674816;A02;;0
3674822;A02;;0
3674839;J01;Ant;0
3674845;J01;Ant;0
3674851;C07;;0
3674868;C07;;0
3674874;M03;;0
3674880;N02;;0
3674897;A03;;0
3674905;C01;;0
3674911;C01;;0
3674928;N05;Psy;0
3674934;N05;Psy;0
3675187;N02;;0
3675313;A10;;0
3675336;A10;;0
3675394;N05;;0
3656830;J05;;0
3656847;N02;;0
3656853;M04;;0
3657261;C08;;0
3657284;J05;;0
3657456;L01;;0
3657462;L01;;0
3658243;J01;Ant;0
3658266;M01;;0
3658272;C01;;0
3658289;N05;Psy;0
3658295;M04;;0
3658303;M01;;0
3658326;C04;;0
3658332;N05;Psy;0
3658349;A02;;0
3658355;A02;;0
3658361;A02;;0
3658378;N05;Psy;0
3658384;N05;Psy;0
3658390;C07;;0
3658409;C07;;0
3658415;N05;Psy;0
3658421;N06;;0
3658496;B05;;0
3659538;C07;;0
3659544;A10;;0
3659573;M01;;0
3659596;N02;;0
3659604;D01;;0
3659610;C10;;0
3659633;C07;;0
3642383;N03;;0
3642420;J01;Ant;0
3642443;C01;;0
3642466;D06;;0
3642472;A12;;0
3642489;N05;;0
3642495;N05;;0
3642526;C01;;0
3642868;B05;;0
3642897;N06;;0
3642905;N05;Psy;0
3642911;N05;Psy;0
3688250;N06;;0
3688267;A11;;0
3688304;J01;Ant;0
3688310;J01;Ant;0
3688327;J01;Ant;0
3688652;C10;Sta;0
3688669;C10;Sta;0
3688770;N06;;0
3688942;N03;;0
3688988;N03;;0
3689025;C09;;0
3689031;A10;;0
3689054;A02;;0
3689108;N06;;0
3689166;C08;;0
3689249;A03;;0
3689462;A10;;0
3690577;N02;;0
3690614;N02;;0
3690620;N02;;0
3690637;N02;;0
3690689;N02;;0
3690755;N02;;0
3690778;N02;;0
3691022;N02;;0
3691045;N02;;0
3691051;N02;;0
3691068;N02;;0
3691105;N02;;0
3691163;N02;;0
3693268;A02;;0
3693386;N05;;0
3693417;G01;;0
3693469;N03;;0
3693972;C09;;0
3694055;C09;;0
3694210;N03;;0
3694279;N03;;0
3694291;N06;;0
3694428;N06;;0
3694552;N06;;0
3696539;N06;;0
3696597;N03;;0
3696605;N03;;0
3696611;N03;;0
3696634;N03;;0
3696640;N03;;0
3696657;N03;;0
3696692;N03;;0
3696700;N03;;0
3696864;N02;;0
3696893;N02;;0
3696924;N02;;0
3696953;N02;;0
3696999;N02;;0
3697036;N02;;0
3697088;A03;;0
3697102;A03;;0
3697148;A03;;0
3697208;A03;;0
3697237;A03;;0
3697295;A03;;0
3697421;A03;;0
3697444;N06;;0
3670534;J01;Ant;0
3670764;J01;Ant;0
3670770;J01;Ant;0
3670787;J01;Ant;0
3670793;J01;Ant;0
3670899;A10;;0
3659656;C07;;0
3659662;N05;;0
3659679;A07;;0
3659716;M04;;0
3659722;C08;;0
3659739;C10;;0
3659745;C04;;0
3659751;N07;;0
3661311;N03;;0
3570175;N06;;0
3570206;R05;;0
3570229;R05;;0
3570258;C10;;0
3570264;R02;;0
3570324;N02;;0
3570347;N02;;0
3570376;N02;;0
3570382;N05;;0
3570399;N05;;0
3570407;N05;;0
3570465;N05;;0
3570471;N05;;0
3570519;C01;;0
3570525;C04;;0
3570577;C01;;0
3570614;B03;;0
3570666;S01;;0
3570726;C03;;0
3570749;C03;;0
3570755;C01;;0
3570761;M01;;0
3570778;N07;;0
3570790;A02;;0
3570821;C03;;0
3570850;C02;;0
3570867;A03;;0
3570933;C09;;0
3540889;A07;;0
3540926;A02;;0
3540932;A02;;0
3540961;C07;;0
3541191;N06;;0
3541216;N06;;0
3541245;J01;Ant;0
3541400;N02;;0
3541417;C08;;0
3541446;C08;;0
3541481;C08;;0
3541506;C08;;0
3541529;C08;;0
3552533;G03;;0
3552579;G03;;0
3552740;A10;;0
3491292;S01;;0
3491317;J01;Ant;0
3491346;J01;Ant;0
3491352;J01;Ant;0
3491375;J01;Ant;0
3491412;C09;;0
3491429;C09;;0
3491487;G04;;0
3491518;A02;;0
3491524;D06;;0
3491530;M01;;0
3491547;M01;;0
3491688;A06;;0
3491754;J01;Ant;0
3491961;N07;;0
3492038;A02;;0
3492044;D06;;0
3492788;J01;Ant;0
3492802;J01;Ant;0
3492860;N06;;0
3511132;C05;;0
3511149;C01;;0
3511161;D05;;0
3511178;D05;;0
3511184;D05;;0
3511221;D05;;0
3511327;S01;;0
3511379;C09;;0
3511416;C10;Sta;0
3511422;C10;Sta;0
3511445;A12;;0
3511540;J01;Ant;0
3511557;J01;Ant;0
3511675;G03;;0
3512456;B05;;0
3512462;B05;;0
3512479;B05;;0
3512539;C03;;0
3661357;N03;;0
3661736;C03;;0
3661742;N07;;0
3588169;A02;;0
3588264;M03;;0
3588270;M03;;0
3588330;C10;;0
3588376;N06;;0
3588413;G03;;0
3588436;G03;;0
3588442;R06;;0
3588465;C09;;0
3588488;C09;;0
3588548;R05;;0
3671048;N02;;0
3671054;C09;;0
3671114;N03;;0
3618031;A03;;0
3618172;N05;Psy;0
3618189;M05;;0
3618255;G04;;0
3618746;C07;;0
3618769;M05;;0
3619088;N05;Psy;0
3630919;L04;;0
3631072;C09;;0
3631089;C09;;0
3631178;A10;;0
3631190;A10;;0
3631215;C09;;0
3631221;C09;;0
3631250;N06;;0
3631362;C09;;0
3631379;C09;;0
3631416;A06;;0
3631439;A06;;0
3631830;N02;;0
3631847;A02;;0
3631853;A02;;0
3631882;C09;;0
3631971;N02;;0
3631988;C10;;0
3631994;C10;;0
3632048;N06;;0
3632054;N06;;0
3632166;A03;;0
3642934;J01;Ant;0
3642963;J01;Ant;0
3643081;J01;Ant;0
3643098;J01;Ant;0
3643106;M01;;0
3643112;L01;;0
3643135;M01;;0
3643460;G03;;0
3643750;C10;;0
3643767;C10;;0
3643804;M02;;0
3643810;N02;;0
3643833;N02;;0
3643862;N02;;0
3643974;C09;;0
