ORG_NUM;ORG_GRG_COD;CTI_NUM;CTI_INF_NUM;CRA_COD;URC_ARH_COD;SLM_NUM;ORG_BSE_NUM;ORG_ORG_TYP;GEO_DPT_COD;GEO_COM_COD;ORG_ACO_COD;ORG_SLM_CLM;ORG_UGE_COD;ORG_SIR_NUM;ORG_CAI_NUM;GDP_NV0_COD;GDP_NV1_COD;GDP_NV2_COD;ORG_TOP_INF;TEC_COL
01C761161;1;1;1;76;28;;01C764;C;076;;;;161;;764;;;;0;0
01C761162;1;1;1;76;28;;01C764;C;076;217;076170;;162;;764;;;;0;0
01C761170;1;1;1;76;28;;01C764;C;076;217;076170;;170;;764;;;;0;0
01C761171;1;1;1;76;28;;01C764;C;076;;;;171;;764;;;;0;0
01C682645;1;17;13;67;44;;01C682;C;068;224;068170;;645;;682;;;;0;0
01C682651;1;17;13;67;44;;01C682;C;068;224;068170;;651;;682;;;;0;0
01C682665;1;17;13;67;44;;01C682;C;068;224;068170;;665;;682;;;;0;0
01C682673;1;17;13;67;44;;01C682;C;068;224;068170;;673;;682;;;;0;0
01C682674;1;17;13;67;44;;01C682;C;068;224;068170;;674;;682;;;;0;0
01C682675;1;17;13;67;44;;01C682;C;068;224;068170;;675;;682;;;;0;0
01C731220;1;25;16;69;84;;01C731;C;073;065;073070;;220;;731;;;;0;0
01C731221;1;25;16;69;84;;01C731;C;073;065;073070;;221;;731;;;;0;0
01C731222;1;25;16;69;84;;01C731;C;073;065;073070;;222;;731;;;;0;0
01C731223;1;25;16;69;84;;01C731;C;073;065;073070;;223;;731;;;;0;0
01C731028;1;25;16;69;84;;01C731;C;073;065;073070;;28;;731;;;;0;0
01C731029;1;25;16;69;84;;01C731;C;073;065;073070;;29;;731;;;;0;0
01C731030;1;25;16;69;84;;01C731;C;073;065;;;30;;731;;;;0;0
01C731032;1;25;16;69;84;;01C731;C;073;065;073070;;32;;731;;;;0;0
01C731033;1;25;16;69;84;;01C731;C;073;065;;;33;;731;;;;0;0
01C731034;1;25;16;69;84;;01C731;C;073;065;073070;;34;;731;;;;0;0
01C731041;1;25;16;69;84;;01C731;C;073;065;073070;;41;;731;;;;0;0
01C731047;1;25;16;69;84;;01C731;C;073;065;073070;;47;;731;;;;0;0
01C731050;1;25;16;69;84;;01C731;C;073;065;073070;;50;;731;;;;0;0
01C721306;1;23;23;44;52;;01C721;C;072;181;072070;;306;;721;;;;0;0
01C721311;1;23;23;44;52;;01C721;C;072;181;072070;;311;;721;;;;0;0
01C721314;1;23;23;44;52;;01C721;C;072;181;072070;;314;;721;;;;0;0
01C721315;1;23;23;44;52;;01C721;C;072;181;072070;;315;;721;;;;0;0
01C721318;1;23;23;44;52;;01C721;C;072;181;072070;;318;;721;;;;0;0
01C721324;1;23;23;44;52;;01C721;C;072;181;072070;;324;;721;;;;0;0
01C721340;1;23;23;44;52;;01C721;C;072;181;072070;;340;;721;;;;0;0
01C721342;1;23;23;44;52;;01C721;C;072;181;072070;;342;;721;;;;0;0
01C721345;1;23;23;44;52;;01C721;C;072;181;072070;;345;;721;;;;0;0
01C721350;1;23;23;44;52;;01C721;C;072;;;;350;;721;;;;0;0
01C721353;1;23;23;44;52;;01C721;C;072;181;072070;;353;;721;;;;0;0
01C721360;1;23;23;44;52;;01C721;C;072;181;072070;;360;;721;;;;0;0
01C721370;1;23;23;44;52;;01C721;C;072;181;072070;;370;;721;;;;0;0
01C741410;1;16;16;69;84;;01C741;C;074;010;074070;;410;;741;;;;0;0
01C741411;1;16;16;69;84;;01C741;C;074;010;074070;;411;;741;;;;0;0
01C741412;1;16;16;69;84;;01C741;C;074;010;074070;;412;;741;;;;0;0
01C741413;1;16;16;69;84;;01C741;C;074;010;074070;;413;;741;;;;0;0
01C741414;1;16;16;69;84;;01C741;C;074;010;074070;;414;;741;;;;0;0
01C741415;1;16;16;69;84;;01C741;C;074;010;074070;;415;;741;;;;0;0
01C741416;1;16;16;69;84;;01C741;C;074;010;074070;;416;;741;;;;0;0
01C741417;1;16;16;69;84;;01C741;C;074;010;074070;;417;;741;;;;0;0
01C741418;1;16;16;69;84;;01C741;C;074;010;074070;;418;;741;;;;0;0
01C741419;1;16;16;69;84;;01C741;C;074;010;074070;;419;;741;;;;0;0
01C741420;1;16;16;69;84;;01C741;C;074;010;074070;;420;;741;;;;0;0
01C741421;1;16;16;69;84;;01C741;C;074;010;074070;;421;;741;;;;0;0
01C741422;1;16;16;69;84;;01C741;C;074;010;074070;;422;;741;;;;0;0
01C741423;1;16;16;69;84;;01C741;C;074;010;074070;;423;;741;;;;0;0
01C741424;1;16;16;69;84;;01C741;C;074;010;074070;;424;;741;;;;0;0
01C681977;1;17;13;67;44;;01C682;C;068;066;;;977;;682;;;;0;0
01C681978;1;17;13;67;44;;01C682;C;068;066;000000;6;978;;682;;;;0;0
01C681979;1;17;13;67;44;;01C682;C;068;066;;;979;;682;;;;0;0
01C681989;1;17;13;67;44;;01C682;C;068;066;068070;;989;;682;;;;0;0
01C681999;1;17;13;67;44;;01C682;C;068;066;068070;;999;;682;;;;0;0
01C682000;1;17;13;67;44;;01C682;C;068;224;068170;;0;;682;;;;0;0
01C682001;1;17;13;67;44;;01C682;C;068;224;068170;;1;;682;;;;0;0
01C721380;1;23;23;44;52;;01C721;C;072;181;072070;;380;;721;;;;0;0
01C721391;1;23;23;44;52;;01C721;C;072;;;;391;;721;;;;0;0
01C721392;1;23;23;44;52;;01C721;C;072;181;072070;;392;;721;;;;0;0
01C721400;1;23;23;44;52;;01C721;C;072;181;072070;;400;;721;;;;0;0
01C721401;1;23;23;44;52;;01C721;C;072;181;072070;;401;;721;;;;0;0
01C721405;1;23;23;44;52;;01C721;C;072;;;;405;;721;;;;0;0
01C721407;1;23;23;44;52;;01C721;C;072;181;072070;;407;;721;;;;0;0
01C721410;1;23;23;44;52;;01C721;C;072;181;;;410;;721;;;;0;0
01C721415;1;23;23;44;52;;01C721;C;072;181;072070;;415;;721;;;;0;0
01C721060;1;23;23;44;52;;01C721;C;072;181;072070;;60;;721;;;;0;0
01C721061;1;23;23;44;52;;01C721;C;072;181;072070;;61;;721;;;;0;0
01C721062;1;23;23;44;52;;01C721;C;072;181;072070;;62;;721;;;;0;0
01C721063;1;23;23;44;52;;01C721;C;072;181;072070;;63;;721;;;;0;0
01C721066;1;23;23;44;52;;01C721;C;072;181;072070;;66;;721;;;;0;0
01C721067;1;23;23;44;52;;01C721;C;072;181;072070;;67;;721;;;;0;0
01C721069;1;23;23;44;52;;01C721;C;072;181;072070;;69;;721;;;;0;0
01C721070;1;23;23;44;52;;01C721;C;072;181;072070;;70;;721;;;;0;0
01C721071;1;23;23;44;52;;01C721;C;072;;;;71;;721;;;;0;0
01C721072;1;23;23;44;52;;01C721;C;072;181;072070;;72;;721;;;;0;0
01C721080;1;23;23;44;52;;01C721;C;072;181;072070;;80;;721;;;;0;0
01C721088;1;23;23;44;52;;01C721;C;072;181;072070;;88;;721;;;;0;0
01C721094;1;23;23;44;52;;01C721;C;072;;;;94;;721;;;;0;0
01C721097;1;23;23;44;52;;01C721;C;072;181;072070;;97;;721;;;;0;0
01C682002;1;17;13;67;44;;01C682;C;068;;;;2;;682;;;;0;0
01C682005;1;17;13;67;44;;01C682;C;068;224;068170;;5;;682;;;;0;0
01C682008;1;17;13;67;44;;01C682;C;068;224;068170;;8;;682;;;;0;0
01C682010;1;17;13;67;44;;01C682;C;068;224;068170;;10;;682;;;;0;0
01C682016;1;17;13;67;44;;01C682;C;068;;;;16;;682;;;;0;0
01C682025;1;17;13;67;44;;01C682;C;068;224;068170;;25;;682;;;;0;0
01C682031;1;17;13;67;44;;01C682;C;068;224;068170;;31;;682;;;;0;0
01C682032;1;17;13;67;44;;01C682;C;068;;;;32;;682;;;;0;0
01C682045;1;17;13;67;44;;01C682;C;068;224;068170;;45;;682;;;;0;0
01C682047;1;17;13;67;44;;01C682;C;068;224;068170;;47;;682;;;;0;0
01C682050;1;17;13;67;44;;01C682;C;068;224;068170;;50;;682;;;;0;0
01C682051;1;17;13;67;44;;01C682;C;068;224;068170;;51;;682;;;;0;0
01C682056;1;17;13;67;44;;01C682;C;068;224;068170;;56;;682;;;;0;0
01C682057;1;17;13;67;44;;01C682;C;068;224;068170;;57;;682;;;;0;0
01C682059;1;17;13;67;44;;01C682;C;068;224;068170;;59;;682;;;;0;0
01C751809;1;36;35;75;11;;01C751;C;075;101;075072;;809;;751;;;;0;0
01C751810;1;36;35;75;11;;01C751;C;075;101;075072;;810;;751;;;;0;0
01C751811;1;36;35;75;11;;01C751;C;075;101;075072;;811;;751;;;;0;0
01C751812;1;36;35;75;11;;01C751;C;075;101;075072;;812;;751;;;;0;0
01C751814;1;36;35;75;11;;01C751;C;075;101;075072;;814;;751;;;;0;0
01C751815;1;36;35;75;11;;01C751;C;075;101;075072;;815;;751;;;;0;0
01C751821;1;36;35;75;11;;01C751;C;075;101;075072;;821;;751;;;;0;0
01C682811;1;17;13;67;44;;01C682;C;068;224;068170;;811;;682;;;;0;0
01C682812;1;17;13;67;44;;01C682;C;068;224;068170;;812;;682;;;;0;0
01C682813;1;17;13;67;44;;01C682;C;068;224;068170;;813;;682;;;;0;0
01C682814;1;17;13;67;44;;01C682;C;068;224;068170;;814;;682;;;;0;0
01C701907;1;10;10;21;27;;01C701;C;070;550;070070;;907;;701;;;;0;0
01C701908;1;10;10;21;27;;01C701;C;070;550;070070;;908;;701;;;;0;0
01C701909;1;10;10;21;27;;01C701;C;070;550;;;909;;701;;;;0;0
01C701910;1;10;10;21;27;;01C701;C;070;550;070070;;910;;701;;;;0;0
01C701912;1;10;10;21;27;;01C701;C;070;550;070070;;912;;701;;;;0;0
01C701913;1;10;10;21;27;;01C701;C;070;550;070070;;913;;701;;;;0;0
01C701919;1;10;10;21;27;;01C701;C;070;550;;;919;;701;;;;0;0
01C701921;1;10;10;21;27;;01C701;C;070;550;070070;;921;;701;;;;0;0
01C701922;1;10;10;21;27;;01C701;C;070;550;070070;;922;;701;;;;0;0
01C701923;1;10;10;21;27;;01C701;C;070;550;070070;;923;;701;;;;0;0
01C701924;1;10;10;21;27;;01C701;C;070;550;070070;;924;;701;;;;0;0
01C701925;1;10;10;21;27;;01C701;C;070;;;;925;;701;;;;0;0
01C701926;1;10;10;21;27;;01C701;C;070;550;070070;;926;;701;;;;0;0
01C701927;1;10;10;21;27;;01C701;C;070;550;070070;;927;;701;;;;0;0
01C701928;1;10;10;21;27;;01C701;C;070;550;070070;;928;;701;;;;0;0
01C701932;1;10;10;21;27;;01C701;C;070;;;;932;;701;;;;0;0
01C701951;1;10;10;21;27;;01C701;C;070;;;;951;;701;;;;0;0
01C701992;1;10;10;21;27;;01C701;C;070;550;070070;;992;;701;;;;0;0
01C761041;1;1;1;76;28;;01C764;C;076;217;076170;;41;;764;;;;0;0
01C761050;1;1;1;76;28;;01C764;C;076;;;;50;;764;;;;0;0
01C761051;1;1;1;76;28;;01C764;C;076;217;076170;;51;;764;;;;0;0
01C761059;1;1;1;76;28;;01C764;C;076;217;076170;;59;;764;;;;0;0
01C761060;1;1;1;76;28;;01C764;C;076;;;;60;;764;;;;0;0
01C762408;1;1;1;76;28;;01C764;C;076;231;076071;;408;;764;;;;0;0
01C692016;1;25;16;69;84;;01C691;C;069;264;069170;;16;;691;;;;0;0
01C692019;1;25;16;69;84;;01C691;C;069;264;069170;;19;;691;;;;0;0
01C692025;1;25;16;69;84;;01C691;C;069;264;069170;;25;;691;;;;0;0
01C692032;1;25;16;69;84;;01C691;C;069;264;069170;;32;;691;;;;0;0
01C721703;1;23;23;44;52;;01C721;C;072;181;072070;;703;;721;;;;0;0
01C721704;1;23;23;44;52;;01C721;C;072;181;072070;;704;;721;;;;0;0
01C721705;1;23;23;44;52;;01C721;C;072;181;072070;;705;;721;;;;0;0
01C721706;1;23;23;44;52;;01C721;C;072;181;072070;;706;;721;;;;0;0
01C721707;1;23;23;44;52;;01C721;C;072;181;;;707;;721;;;;0;0
01C721708;1;23;23;44;52;;01C721;C;072;181;072070;;708;;721;;;;0;0
01C721709;1;23;23;44;52;;01C721;C;072;181;072070;;709;;721;;;;0;0
01C721710;1;23;23;44;52;;01C721;C;072;181;072070;;710;;721;;;;0;0
01C721715;1;23;23;44;52;;01C721;C;072;181;072070;;715;;721;;;;0;0
01C721716;1;23;23;44;52;;01C721;C;072;181;072070;;716;;721;;;;0;0
01C691451;1;25;16;69;84;;01C691;C;069;381;069070;;451;;691;;;;0;0
01C691452;1;25;16;69;84;;01C691;C;069;381;069070;;452;;691;;;;0;0
01C721100;1;23;23;44;52;;01C721;C;072;181;072070;;100;;721;;;;0;0
01C721101;1;23;23;44;52;;01C721;C;072;181;072070;;101;;721;;;;0;0
01C721105;1;23;23;44;52;;01C721;C;072;181;072070;;105;;721;;;;0;0
01C721106;1;23;23;44;52;;01C721;C;072;181;072070;;106;;721;;;;0;0
01C721110;1;23;23;44;52;;01C721;C;072;181;072070;;110;;721;;;;0;0
01C721111;1;23;23;44;52;;01C721;C;072;181;072070;;111;;721;;;;0;0
01C721114;1;23;23;44;52;;01C721;C;072;181;072070;;114;;721;;;;0;0
01C721115;1;23;23;44;52;;01C721;C;072;181;072070;;115;;721;;;;0;0
01C721120;1;23;23;44;52;;01C721;C;072;181;072070;;120;;721;;;;0;0
01C691119;1;25;16;69;84;;01C691;C;069;381;069070;;119;;691;;;;0;0
01C691120;1;25;16;69;84;;01C691;C;069;381;069070;;120;;691;;;;0;0
01C691121;1;25;16;69;84;;01C691;C;069;381;069070;;121;;691;;;;0;0
01C691122;1;25;16;69;84;;01C691;C;069;381;069070;;122;;691;;;;0;0
01C691123;1;25;16;69;84;;01C691;C;069;381;069070;;123;;691;;;;0;0
01C691125;1;25;16;69;84;;01C691;C;069;;;;125;;691;;;;0;0
01C691127;1;25;16;69;84;;01C691;C;069;381;069070;;127;;691;;;;0;0
01C691128;1;25;16;69;84;;01C691;C;069;381;069070;;128;;691;;;;0;0
01C691129;1;25;16;69;84;;01C691;C;069;381;069070;;129;;691;;;;0;0
01C691130;1;25;16;69;84;;01C691;C;069;381;069070;;130;;691;;;;0;0
01C691131;1;25;16;69;84;;01C691;C;069;381;069070;;131;;691;;;;0;0
01C691134;1;25;16;69;84;;01C691;C;069;381;069070;;134;;691;;;;0;0
01C691453;1;25;16;69;84;;01C691;C;069;381;069070;;453;;691;;;;0;0
01C691454;1;25;16;69;84;;01C691;C;069;381;069070;;454;;691;;;;0;0
01C691455;1;25;16;69;84;;01C691;C;069;381;069070;;455;;691;;;;0;0
01C691456;1;25;16;69;84;;01C691;C;069;381;069070;;456;;691;;;;0;0
01C691457;1;25;16;69;84;;01C691;C;069;381;069070;;457;;691;;;;0;0
01C691459;1;25;16;69;84;;01C691;C;069;381;069070;;459;;691;;;;0;0
01C671210;1;17;13;67;44;;01C673;C;067;180;067071;;210;;673;;;;0;0
01C671214;1;17;13;67;44;;01C673;C;067;180;067071;;214;;673;;;;0;0
01C671223;1;17;13;67;44;;01C673;C;067;180;067071;;223;;673;;;;0;0
01C671247;1;17;13;67;44;;01C673;C;067;180;067071;;247;;673;;;;0;0
01C671254;1;17;13;67;44;;01C673;C;067;180;067071;;254;;673;;;;0;0
01C671265;1;17;13;67;44;;01C673;C;067;180;067071;;265;;673;;;;0;0
01C671270;1;17;13;67;44;;01C673;C;067;180;067071;;270;;673;;;;0;0
01C671271;1;17;13;67;44;;01C673;C;067;180;067071;;271;;673;;;;0;0
01C671289;1;17;13;67;44;;01C673;C;067;180;067071;;289;;673;;;;0;0
01C671290;1;17;13;67;44;;01C673;C;067;;;;290;;673;;;;0;0
01C731439;1;25;16;69;84;;01C731;C;073;065;073070;;439;;731;;;;0;0
01C731440;1;25;16;69;84;;01C731;C;073;065;073070;;440;;731;;;;0;0
01C731442;1;25;16;69;84;;01C731;C;073;065;073070;;442;;731;;;;0;0
01C731443;1;25;16;69;84;;01C731;C;073;065;073070;;443;;731;;;;0;0
01C731444;1;25;16;69;84;;01C731;C;073;065;073070;;444;;731;;;;0;0
01C731445;1;25;16;69;84;;01C731;C;073;065;073070;;445;;731;;;;0;0
01C731218;1;25;16;69;84;;01C731;C;073;065;073070;;218;;731;;;;0;0
01C731219;1;25;16;69;84;;01C731;C;073;065;073070;;219;;731;;;;0;0
01C751711;1;36;35;75;11;;01C751;C;075;101;075072;;711;;751;;;;0;0
01C751712;1;36;35;75;11;;01C751;C;075;101;075072;;712;;751;;;;0;0
01C751713;1;36;35;75;11;;01C751;C;075;101;075072;;713;;751;;;;0;0
01C751716;1;36;35;75;11;;01C751;C;075;101;075072;;716;;751;;;;0;0
01C751717;1;36;35;75;11;;01C751;C;075;101;075072;;717;;751;;;;0;0
01C751720;1;36;35;75;11;;01C751;C;075;101;075072;;720;;751;;;;0;0
01C751721;1;36;35;75;11;;01C751;C;075;101;075072;;721;;751;;;;0;0
01C751723;1;36;35;75;11;;01C751;C;075;;;;723;;751;;;;0;0
01C751724;1;36;35;75;11;;01C751;C;075;;;;724;;751;;;;0;0
01C751725;1;36;35;75;11;;01C751;C;075;101;075072;;725;;751;;;;0;0
01C751726;1;36;35;75;11;;01C751;C;075;101;075072;;726;;751;;;;0;0
01C751727;1;36;35;75;11;;01C751;C;075;101;075072;;727;;751;;;;0;0
01C751728;1;36;35;75;11;;01C751;C;075;101;075072;;728;;751;;;;0;0
01C751729;1;36;35;75;11;;01C751;C;075;101;075072;;729;;751;;;;0;0
01C751730;1;36;35;75;11;;01C751;C;075;101;075072;;730;;751;;;;0;0
01C751731;1;36;35;75;11;;01C751;C;075;101;075072;;731;;751;;;;0;0
01C751741;1;36;35;75;11;;01C751;C;075;101;075072;;741;;751;;;;0;0
01C751742;1;36;35;75;11;;01C751;C;075;101;;;742;;751;;;;0;0
01C751751;1;36;35;75;11;;01C751;C;075;101;075072;;751;;751;;;;0;0
01C751516;1;36;35;75;11;;01C751;C;075;101;075072;;516;;751;;;;0;0
01C691135;1;25;16;69;84;;01C691;C;069;381;069070;;135;;691;;;;0;0
01C751822;1;36;35;75;11;;01C751;C;075;101;075072;;822;;751;;;;0;0
01C751828;1;36;35;75;11;;01C751;C;075;101;075072;;828;;751;;;;0;0
01C751830;1;36;35;75;11;;01C751;C;075;101;075072;;830;;751;;;;0;0
01C751833;1;36;35;75;11;;01C751;C;075;;;;833;;751;;;;0;0
01C751834;1;36;35;75;11;;01C751;C;075;101;075072;;834;;751;;;;0;0
01C751836;1;36;35;75;11;;01C751;C;075;101;075072;;836;;751;;;;0;0
01C751842;1;36;35;75;11;;01C751;C;075;101;;;842;;751;;;;0;0
01C751843;1;36;35;75;11;;01C751;C;075;101;075072;;843;;751;;;;0;0
01C731205;1;25;16;69;84;;01C731;C;073;065;073070;;205;;731;;;;0;0
01C731206;1;25;16;69;84;;01C731;C;073;065;073070;;206;;731;;;;0;0
01C731207;1;25;16;69;84;;01C731;C;073;065;073070;;207;;731;;;;0;0
01C731208;1;25;16;69;84;;01C731;C;073;065;073070;;208;;731;;;;0;0
01C731210;1;25;16;69;84;;01C731;C;073;065;073070;;210;;731;;;;0;0
01C731211;1;25;16;69;84;;01C731;C;073;065;073070;;211;;731;;;;0;0
01C731212;1;25;16;69;84;;01C731;C;073;065;073070;;212;;731;;;;0;0
01C751583;1;36;35;75;11;;01C751;C;075;101;075072;;583;;751;;;;0;0
01C751584;1;36;35;75;11;;01C751;C;075;101;075072;;584;;751;;;;0;0
01C751586;1;36;35;75;11;;01C751;C;075;101;075072;;586;;751;;;;0;0
01C751587;1;36;35;75;11;;01C751;C;075;101;075072;;587;;751;;;;0;0
01C751589;1;36;35;75;11;;01C751;C;075;101;075072;;589;;751;;;;0;0
01C751590;1;36;35;75;11;;01C751;C;075;101;075072;;590;;751;;;;0;0
01C731446;1;25;16;69;84;;01C731;C;073;065;073070;;446;;731;;;;0;0
01C731447;1;25;16;69;84;;01C731;C;073;065;073070;;447;;731;;;;0;0
01C731450;1;25;16;69;84;;01C731;C;073;065;073070;;450;;731;;;;0;0
01C731451;1;25;16;69;84;;01C731;C;073;065;073070;;451;;731;;;;0;0
01C731452;1;25;16;69;84;;01C731;C;073;065;073070;;452;;731;;;;0;0
01C731453;1;25;16;69;84;;01C731;C;073;065;073070;;453;;731;;;;0;0
01C731467;1;25;16;69;84;;01C731;C;073;065;073070;;467;;731;;;;0;0
01C721012;1;23;23;44;52;;01C721;C;072;181;072070;;12;;721;;;;0;0
01C721013;1;23;23;44;52;;01C721;C;072;181;072070;;13;;721;;;;0;0
01C721017;1;23;23;44;52;;01C721;C;072;181;072070;;17;;721;;;;0;0
01C721021;1;23;23;44;52;;01C721;C;072;181;072070;;21;;721;;;;0;0
01C721025;1;23;23;44;52;;01C721;C;072;181;072070;;25;;721;;;;0;0
01C721027;1;23;23;44;52;;01C721;C;072;181;072070;;27;;721;;;;0;0
01C721033;1;23;23;44;52;;01C721;C;072;181;072070;;33;;721;;;;0;0
01C721037;1;23;23;44;52;;01C721;C;072;181;072070;;37;;721;;;;0;0
01C721040;1;23;23;44;52;;01C721;C;072;181;072070;;40;;721;;;;0;0
01C721041;1;23;23;44;52;;01C721;C;072;181;072070;;41;;721;;;;0;0
01C721045;1;23;23;44;52;;01C721;C;072;;;;45;;721;;;;0;0
01C721050;1;23;23;44;52;;01C721;C;072;181;072070;;50;;721;;;;0;0
01C721051;1;23;23;44;52;;01C721;C;072;181;072070;;51;;721;;;;0;0
01C721055;1;23;23;44;52;;01C721;C;072;181;;;55;;721;;;;0;0
01C721059;1;23;23;44;52;;01C721;C;072;181;072070;;59;;721;;;;0;0
01C751518;1;36;35;75;11;;01C751;C;075;101;075072;;518;;751;;;;0;0
01C751519;1;36;35;75;11;;01C751;C;075;101;075072;;519;;751;;;;0;0
01C751521;1;36;35;75;11;;01C751;C;075;;;;521;;751;;;;0;0
01C711563;1;10;10;21;27;;01C711;C;071;270;071070;;563;;711;;;;0;0
01C741729;1;16;16;69;84;;01C741;C;074;010;074070;;729;;741;;;;0;0
01C741730;1;16;16;69;84;;01C741;C;074;010;074070;;730;;741;;;;0;0
01C741731;1;16;16;69;84;;01C741;C;074;010;074070;;731;;741;;;;0;0
01C741741;1;16;16;69;84;;01C741;C;074;010;074070;;741;;741;;;;0;0
01C741742;1;16;16;69;84;;01C741;C;074;010;074070;;742;;741;;;;0;0
01C741743;1;16;16;69;84;;01C741;C;074;010;074070;;743;;741;;;;0;0
01C741751;1;16;16;69;84;;01C741;C;074;010;074070;;751;;741;;;;0;0
01C741753;1;16;16;69;84;;01C741;C;074;010;074070;;753;;741;;;;0;0
01C741754;1;16;16;69;84;;01C741;C;074;010;074070;;754;;741;;;;0;0
01C741757;1;16;16;69;84;;01C741;C;074;010;074070;;757;;741;;;;0;0
01C741767;1;16;16;69;84;;01C741;C;074;010;074070;;767;;741;;;;0;0
01C741791;1;16;16;69;84;;01C741;C;074;010;074070;;791;;741;;;;0;0
01C741795;1;16;16;69;84;;01C741;C;074;010;074070;;795;;741;;;;0;0
01C741801;1;16;16;69;84;;01C741;C;074;010;074070;;801;;741;;;;0;0
01C741802;1;16;16;69;84;;01C741;C;074;010;074070;;802;;741;;;;0;0
01C741803;1;16;16;69;84;;01C741;C;074;010;074070;;803;;741;;;;0;0
01C741805;1;16;16;69;84;;01C741;C;074;010;074070;;805;;741;;;;0;0
01C741806;1;16;16;69;84;;01C741;C;074;010;;;806;;741;;;;0;0
01C751591;1;36;35;75;11;;01C751;C;075;101;075072;;591;;751;;;;0;0
01C751592;1;36;35;75;11;;01C751;C;075;101;075072;;592;;751;;;;0;0
01C751066;1;36;35;75;11;;01C751;C;075;101;075072;;66;;751;;;;0;0
01C751067;1;36;35;75;11;;01C751;C;075;101;075072;;67;;751;;;;0;0
01C751068;1;36;35;75;11;;01C751;C;075;101;075072;;68;;751;;;;0;0
01C751069;1;36;35;75;11;;01C751;C;075;101;075072;;69;;751;;;;0;0
01C751070;1;36;35;75;11;;01C751;C;075;101;075072;;70;;751;;;;0;0
01C751071;1;36;35;75;11;;01C751;C;075;101;075072;;71;;751;;;;0;0
01C741461;1;16;16;69;84;;01C741;C;074;010;074070;;461;;741;;;;0;0
01C741463;1;16;16;69;84;;01C741;C;074;010;074070;;463;;741;;;;0;0
01C741470;1;16;16;69;84;;01C741;C;074;010;074070;;470;;741;;;;0;0
01C741475;1;16;16;69;84;;01C741;C;074;010;;;475;;741;;;;0;0
01C741478;1;16;16;69;84;;01C741;C;074;;;;478;;741;;;;0;0
01C741482;1;16;16;69;84;;01C741;C;074;010;074070;;482;;741;;;;0;0
01C741487;1;16;16;69;84;;01C741;C;074;010;074070;;487;;741;;;;0;0
01C741488;1;16;16;69;84;;01C741;C;074;010;074070;;488;;741;;;;0;0
01C741490;1;16;16;69;84;;01C741;C;074;010;074070;;490;;741;;;;0;0
01C741493;1;16;16;69;84;;01C741;C;074;010;074070;;493;;741;;;;0;0
01C741494;1;16;16;69;84;;01C741;C;074;010;074070;;494;;741;;;;0;0
01C741495;1;16;16;69;84;;01C741;C;074;010;074070;;495;;741;;;;0;0
01C741497;1;16;16;69;84;;01C741;C;074;010;074070;;497;;741;;;;0;0
01C741503;1;16;16;69;84;;01C741;C;074;;;;503;;741;;;;0;0
01C741506;1;16;16;69;84;;01C741;C;074;010;074070;;506;;741;;;;0;0
01C691070;1;25;16;69;84;;01C691;C;069;381;069070;;70;;691;;;;0;0
01C691074;1;25;16;69;84;;01C691;C;069;;;;74;;691;;;;0;0
01C691078;1;25;16;69;84;;01C691;C;069;381;069070;;78;;691;;;;0;0
01C691080;1;25;16;69;84;;01C691;C;069;381;069070;;80;;691;;;;0;0
01C691082;1;25;16;69;84;;01C691;C;069;381;069070;;82;;691;;;;0;0
01C691094;1;25;16;69;84;;01C691;C;069;381;069070;;94;;691;;;;0;0
01C691097;1;25;16;69;84;;01C691;C;069;381;069070;;97;;691;;;;0;0
01C691100;1;25;16;69;84;;01C691;C;069;381;069070;;100;;691;;;;0;0
01C711761;1;10;10;21;27;;01C711;C;071;270;071070;;761;;711;;;;0;0
01C711767;1;10;10;21;27;;01C711;C;071;270;071070;;767;;711;;;;0;0
01C711770;1;10;10;21;27;;01C711;C;071;270;071070;;770;;711;;;;0;0
01C711771;1;10;10;21;27;;01C711;C;071;270;071070;;771;;711;;;;0;0
01C711781;1;10;10;21;27;;01C711;C;071;270;071070;;781;;711;;;;0;0
01C711790;1;10;10;21;27;;01C711;C;071;270;071070;;790;;711;;;;0;0
01C711791;1;10;10;21;27;;01C711;C;071;270;071070;;791;;711;;;;0;0
01C682912;1;17;13;67;44;;01C682;C;068;224;068170;;912;;682;;;;0;0
01C682913;1;17;13;67;44;;01C682;C;068;224;068170;;913;;682;;;;0;0
01C682921;1;17;13;67;44;;01C682;C;068;224;068170;;921;;682;;;;0;0
01C682923;1;17;13;67;44;;01C682;C;068;224;068170;;923;;682;;;;0;0
01C682926;1;17;13;67;44;;01C682;C;068;224;068170;;926;;682;;;;0;0
01C682964;1;17;13;67;44;;01C682;C;068;224;068170;;964;;682;;;;0;0
01C682968;1;17;13;67;44;;01C682;C;068;224;068170;;968;;682;;;;0;0
01C741807;1;16;16;69;84;;01C741;C;074;010;074070;;807;;741;;;;0;0
01C741808;1;16;16;69;84;;01C741;C;074;;;;808;;741;;;;0;0
01C741811;1;16;16;69;84;;01C741;C;074;;;;811;;741;;;;0;0
01C741812;1;16;16;69;84;;01C741;C;074;;;;812;;741;;;;0;0
01C763446;1;1;1;76;28;;01C763;C;076;351;076270;;446;;763;;;;0;0
01C763451;1;1;1;76;28;;01C763;C;076;351;076270;;451;;763;;;;0;0
01C763453;1;1;1;76;28;;01C763;C;076;351;076270;;453;;763;;;;0;0
